SRR1566022	SRR1566023	SRR1566024	SRR1566028	SRR1566029	SRR1566030	SRR2773794	SRR2773795	SRR2773796	SRR2773797	SRR2773798	SRR2773799
5946	2606	3175	2861	2891	3424	3814	4365	6475	4808	164	4719
292	152	300	219	233	344	275	350	653	321	13	471
1526	601	460	1178	627	583	1158	768	925	1491	29	790
37	15	45	25	23	42	24	28	69	26	1	38
3	4	0	1	0	0	4	1	2	2	0	2
7	9	2	3	4	4	6	3	13	3	1	10
457	334	343	287	268	269	356	358	575	401	15	451
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0
3603	1842	1783	1702	884	1004	2101	1711	2391	2932	79	1908
2223	722	861	1417	680	733	1208	905	1217	1620	29	1267
19602	14268	20577	17406	18867	19866	12582	21838	31144	17502	507	31361
20217	15107	21980	19875	21918	24044	13947	24717	36192	19422	744	34831
12805	14819	15219	14656	17862	20185	15430	26300	37809	18892	1256	27496
2075	1757	2116	1037	1134	1224	1400	1970	2941	1818	112	2371
3379	2271	3623	2104	2225	2754	2496	3722	6344	2569	168	5738
1473	1033	1575	1336	1207	1565	1078	1620	2754	1313	32	2171
3894	2440	2989	2848	2142	2536	2710	3086	4646	3794	141	3721
1123	905	943	717	634	580	845	1040	1353	1164	40	1210
230	248	401	134	208	348	250	520	687	288	73	669
1922	1789	2251	3632	2304	2655	2193	3030	4626	2425	225	3905
8360	4661	9284	9943	6054	8354	6261	9620	16964	7852	245	13979
2275	1719	1677	1876	1697	1718	1548	2051	2642	2311	78	1920
1070	488	445	904	522	601	982	649	991	1190	38	791
6392	2612	2145	3165	2276	1935	4863	3519	4081	5759	191	3142
0	0	1	0	0	1	0	2	3	0	0	0
2075	1310	1203	1473	863	798	1514	1405	1691	1777	62	1558
3544	2912	3924	3133	2875	3797	3362	4745	7407	3835	310	6463
6641	3027	3329	4095	2657	2922	4289	3509	5229	5875	239	4221
5314	2287	2399	2966	1827	1952	3181	2407	3431	4407	167	2817
743	259	299	335	228	197	459	300	427	570	17	350
2023	673	648	662	771	792	1150	1170	1363	1301	118	1071
48905	26736	26527	28425	20990	18902	33825	31298	43423	44516	776	33668
23362	17016	15196	16826	18430	15016	15849	22044	27146	20755	552	21936
13403	6862	7210	8234	7081	7269	9224	9686	13049	11192	245	9958
5608	3100	3222	3598	3199	3181	3908	4452	5912	5088	94	4266
12894	9461	12772	8279	8784	10547	8462	13431	22379	11530	237	16399
3619	3846	3758	3049	3077	3102	4036	5658	7109	4401	484	6527
1559	3129	4116	2639	3708	4749	1695	5961	8777	1646	224	7815
691	2416	3627	1635	3071	4042	838	4819	7510	959	196	6985
597	1106	1066	1203	1242	1607	1062	2286	3213	922	114	2289
8604	5006	4614	5563	4540	4663	7114	7093	9795	8891	291	7317
10721	4348	4702	4584	4067	4894	6840	6419	10049	8506	349	7076
4820	2302	2582	2404	1433	1733	2640	2262	3391	4055	73	2907
8319	4360	3706	5539	5179	4620	7421	7392	9298	9388	730	6665
2059	863	700	1254	957	794	1612	1158	1395	1823	53	1122
24466	20956	19307	19320	22742	20431	22065	26561	36995	30233	609	27321
996	483	440	520	478	429	644	578	785	893	10	607
742	283	381	599	315	417	595	421	729	843	9	622
11203	2697	5179	4808	3340	3728	3662	3694	5186	6095	152	7212
2569	896	990	1497	609	952	1602	1128	1613	2107	20	1639
1665	789	703	775	502	460	927	737	995	1417	14	882
5950	2947	2690	4137	2494	2491	4823	4054	5155	6797	150	3973
588	864	940	1673	2052	2668	1030	2523	3650	768	83	2085
13192	6524	5907	9110	7599	7003	12884	10283	13927	16080	530	10290
1112	313	239	587	350	318	800	423	518	1024	13	376
121	278	329	100	143	203	128	311	553	138	19	579
42	73	88	16	20	36	36	84	118	21	6	100
4013	3146	3119	1969	3443	4090	4270	5489	8061	4749	260	5487
16126	6021	4894	6976	4279	4046	11468	7000	8235	13494	335	6467
3136	1308	1674	2004	1207	1571	1938	1650	2753	2829	53	2319
6684	3308	3215	4545	3914	3506	5413	5005	6837	7423	275	5205
18552	11494	13170	17582	13983	14867	16715	19480	28157	23800	709	21408
966	358	717	559	476	452	514	624	634	760	71	1392
3976	3084	4423	2966	2899	3799	2343	4652	7438	3161	319	6709
1364	538	731	914	634	589	957	785	1063	1242	36	1069
3126	1429	1414	1841	1712	1447	2256	1980	2601	3201	69	1961
484	431	551	13	26	24	182	239	454	214	16	371
3044	1585	1247	2616	1548	1585	2476	2264	2915	2872	72	2413
11603	8826	9021	7404	7095	7718	8465	11599	17198	10678	360	13452
5507	5054	6143	3087	3241	4134	3560	5148	9621	4509	159	7018
3556	3500	4584	2234	2452	3165	2231	3591	7150	2962	68	5120
5917	3413	3991	3388	2612	2841	4013	4086	5961	5512	191	4954
3641	2366	2786	2036	1660	1836	2180	2698	3993	3079	110	3297
1003	372	1228	570	647	663	529	626	998	664	50	1100
114	82	88	227	70	97	123	111	149	134	10	117
845	740	717	1354	652	966	788	1156	1551	687	17	1090
2323	902	1859	2513	1262	1836	1677	2232	3286	1695	87	3213
1357	740	960	1566	994	953	803	983	1277	1189	41	1712
1280	704	1173	375	423	270	363	670	746	431	37	1059
5293	1908	3612	4543	4947	4492	2682	4028	6379	2983	332	6832
5020	2944	2516	2736	2177	1983	3373	3286	4232	4593	114	3075
3365	2401	2998	1030	1137	1348	1584	2151	3503	2116	78	2595
2000	1451	1842	464	404	530	864	1158	1866	1180	42	1389
826	578	737	264	278	357	359	417	777	524	12	558
3135	1269	1406	1264	962	1000	2188	1759	2405	2641	70	1802
21073	8973	6955	8233	5171	4417	13370	10544	11605	18416	339	8765
60	38	36	10	8	8	21	27	40	43	2	23
14	5	3	4	3	5	9	7	12	8	0	8
1802	1016	1013	780	494	471	1227	1173	1574	1704	40	1190
3151	858	935	425	247	276	1064	842	1114	1346	14	834
1787	586	626	108	72	59	590	345	522	821	7	417
4729	1508	1361	2209	991	1007	2783	1744	2242	4096	119	1847
1181	852	2225	1541	1943	2145	603	1252	2315	1063	124	2672
353	383	378	252	351	353	361	395	646	464	492	478
350	178	247	155	220	183	394	225	437	501	505	305
132	93	96	227	170	163	137	170	222	204	9	176
681	717	640	322	539	417	652	645	948	841	931	652
215	247	189	117	232	166	226	252	351	297	563	227
309	335	303	227	500	417	591	562	1021	661	768	635
195	219	162	107	236	164	253	254	340	250	590	261
659	699	628	268	492	355	640	681	924	842	849	656
355	175	258	169	215	184	383	253	404	423	547	332
328	288	386	141	203	243	314	269	529	373	405	382
707	244	246	412	174	205	451	355	383	358	6	249
414	415	465	221	212	216	359	374	612	470	449	428
376	191	281	114	139	135	340	177	379	411	483	271
664	707	600	283	477	367	629	668	948	849	921	650
168	224	192	114	268	180	201	257	338	244	576	246
261	331	283	271	569	509	598	682	1104	747	943	783
206	255	191	129	227	200	237	220	360	266	595	233
644	721	661	290	499	387	589	624	866	789	855	629
365	207	275	149	132	162	336	220	356	414	500	270
392	330	419	149	224	208	327	305	539	414	404	361
921	329	435	727	528	559	426	587	776	454	28	921
354	235	276	734	467	528	352	602	674	408	16	619
1738	2613	2739	3004	3966	4368	2725	5163	7583	2791	351	5427
608	577	326	678	433	253	759	552	577	852	23	445
4717	2923	3624	4784	4656	4391	5166	6344	7734	6456	313	6791
459	15	1152	1072	356	354	127	393	231	55	20	1503
49506	28674	30688	26142	26370	26290	39021	42014	62695	56461	1282	43716
6008	4388	5742	7667	5842	7303	4635	6861	9928	5955	256	8883
3333	1955	1840	1921	1982	1658	2498	2456	3166	3357	56	2274
3075	1841	1927	2403	1591	1707	2177	2470	2992	3166	84	2616
2967	1776	1842	1986	1596	1748	1802	2117	2762	2643	103	2460
3310	2241	1931	2288	2188	1788	2114	2663	2988	3088	58	2692
3120	1683	1794	1807	1575	1649	2141	2208	3061	2552	63	2526
6736	3786	3181	3915	3877	3362	5389	5091	6631	7267	195	4700
724	483	239	202	232	149	582	460	418	684	35	325
3404	3450	3535	1958	2529	2364	3340	4857	6681	3941	235	4865
485	394	534	103	65	80	214	326	564	268	5	445
3	3	2	4	0	2	4	3	2	5	4	7
1	3	3	1	2	2	4	2	2	2	3	3
29	13	61	3	5	2	10	8	18	19	3	7
4	2	3	1	0	2	2	4	3	3	1	6
10	14	27	3	11	9	6	7	7	12	3	4
224	155	508	26	65	90	86	47	144	133	47	99
3028	1805	3258	2868	2337	2395	1484	2784	3320	1852	424	4815
8089	6832	6940	7734	7319	8010	7532	10771	14853	9233	332	11484
2653	1129	1145	1435	791	855	1604	1198	1697	2289	47	1429
1097	1575	1990	2661	2749	3050	1637	3730	4648	1461	424	3945
11099	5487	8639	8140	8025	7975	6011	8975	12226	9106	318	13128
7552	5598	6185	7865	6475	6835	5249	8043	10752	6418	302	9288
4023	1839	2009	4259	2662	2991	3383	2942	4060	4639	113	3350
4023	1839	2009	4259	2662	2991	3383	2942	4060	4639	113	3350
1192	902	1468	2171	2301	2877	1610	2357	3488	1785	149	3404
3156	1181	1158	2187	1363	1293	2107	1467	2137	3102	51	1779
13027	7870	6905	11830	8271	9630	9743	12391	16094	10438	781	10895
34	12	10	0	0	0	7	1	10	9	0	7
22	14	11	5	12	16	21	45	59	21	8	34
936	88	292	126	246	167	8	4	7	30	121	14
1136	676	1509	432	1359	1098	322	1488	1904	795	71	1761
462	255	409	618	743	822	233	700	812	391	33	697
207	86	447	122	180	230	63	281	452	114	8	391
113	68	194	189	364	282	27	195	230	146	12	287
122	76	174	150	241	213	121	300	259	197	11	208
837	606	1327	1903	1665	2924	892	1809	3050	1069	280	3068
48	66	59	27	32	52	62	96	110	54	9	111
30	33	53	161	179	269	96	137	190	105	31	199
23755	23821	31947	57848	73273	75032	23929	42958	71898	34761	1207	66617
1020	699	941	470	342	459	562	873	1295	737	42	1334
51	3	5	11	17	14	10	10	7	18	0	13
47	23	29	23	20	11	10	30	35	25	1	29
895	345	297	609	415	416	723	512	553	674	25	568
16949	7075	7663	12254	8266	8891	12168	11680	14373	14789	474	11691
1332	484	771	117	62	78	428	461	597	508	19	570
733	240	280	18	8	7	262	233	238	448	6	444
11171	6569	5790	8261	6301	6138	8014	9484	12097	9908	360	9132
3239	1565	1725	2506	2384	2248	2062	2734	3665	3184	81	2986
11824	6973	5918	7430	6155	6499	8490	10478	13013	10256	826	9951
12121	6709	6144	7203	6067	6418	8191	10170	12507	9924	815	10213
1148	215	658	329	264	357	319	361	457	449	35	861
1163	253	629	137	166	211	243	322	299	340	22	770
398	88	197	59	111	105	111	82	107	175	16	247
11	0	8	121	61	69	50	31	33	94	3	178
15	2	9	48	27	24	11	16	16	27	2	51
1253	892	1015	847	370	499	481	951	1202	549	39	935
15	5	7	34	19	22	12	13	12	21	0	20
12	0	4	1	0	1	4	3	7	0	0	6
785	430	519	786	590	671	594	738	1062	880	19	877
0	0	0	0	0	0	0	0	0	0	0	0
11559	4229	4672	16024	9473	10912	7952	8365	11397	11283	947	9082
131	100	123	183	196	214	160	205	320	225	59	255
0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	0
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
6	4	2	0	0	0	5	6	8	3	0	0
0	0	1	0	0	0	0	0	0	1	0	0
1	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	2
0	0	0	0	0	0	0	1	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	2	0	0	1	11	0
0	0	0	0	0	0	0	0	0	0	0	0
758	340	420	1050	1088	887	909	1085	1130	890	26	866
0	0	0	0	0	0	0	0	1	0	2	0
0	0	0	0	0	0	0	0	0	0	4	0
0	1	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	3	1	1	2	3	17	0
893	290	705	8972	4416	6033	1059	1541	2699	2863	135	2735
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
0	2	0	0	0	0	2	0	1	0	16	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
179	72	179	139	88	124	310	199	384	201	448	257
5361	3047	2631	3214	2547	2184	3986	3699	4735	5555	106	3462
951	119	148	830	401	421	705	387	522	1075	29	425
139	23	43	12	14	13	19	25	42	30	0	52
2221	717	2385	473	1139	1170	532	1733	2597	1260	98	2435
377	82	156	86	78	64	109	155	230	211	6	154
5305	4086	3600	4807	3369	2993	7180	5386	7561	8437	1242	5374
7974	3832	3924	3889	3243	3125	5436	4796	6762	7373	213	5421
11145	4858	6882	8619	7268	6854	8216	9515	9644	8787	1018	13918
333	310	506	182	210	195	181	253	627	227	20	490
82	60	146	78	42	62	54	67	185	61	5	133
257	263	1105	278	287	289	210	128	248	213	48	222
7452	3347	4387	4746	3397	3868	4432	4708	6612	6344	194	6172
16893	6092	5269	5732	5155	3876	14903	8321	9663	18167	437	7467
12244	6570	5109	4255	3348	2897	10054	6812	8329	12263	1623	6493
135	99	86	100	218	165	168	236	285	237	193	200
1975	1030	1069	1709	1307	1202	1568	1401	1839	2200	62	1545
5775	2390	3336	5494	4075	4908	3772	4626	5995	4588	1022	7013
78	60	64	50	233	141	15	36	47	26	11	38
3388	1694	1423	2623	2118	1700	2190	2330	2494	3183	63	2158
9653	4319	3258	3752	2951	2473	5343	4856	5321	6506	177	4456
12701	7338	6580	7778	7136	6032	7900	9824	11599	10031	399	9598
3407	1042	1080	2033	1004	973	2174	1423	1757	2749	56	1456
4589	1965	2331	2639	2029	2196	3189	2827	4061	4313	96	3234
686	176	413	1210	948	1101	598	662	989	928	33	1106
6653	3010	3889	5496	4474	4427	4928	5174	7261	6842	382	6816
4	3	6	3	10	12	7	5	3	7	0	10
5615	1748	6228	4541	7701	5989	3089	6379	7829	4813	840	15713
479	363	324	565	358	369	512	543	765	456	34	459
7	2	10	135	402	368	10	9	13	34	12	34
5	3	11	0	2	2	0	2	2	1	0	4
2918	1418	1797	2237	2312	2792	2335	2998	4248	3165	139	3008
1090	533	379	639	435	442	632	614	657	878	22	568
1286	1525	1153	2213	1997	2392	2051	3587	4406	1604	527	2348
22	3	60	60	25	20	6	31	28	4	0	100
1	1	0	0	1	1	0	2	0	0	0	2
22	1	56	33	29	29	19	26	36	4	1	73
7	4	14	20	16	12	8	11	24	11	0	19
7	4	7	8	5	19	1	7	12	6	0	7
0	4	2	3	1	2	1	0	5	2	1	2
2	5	0	5	3	5	4	2	5	4	0	4
949	1691	2779	907	2171	3158	1693	3624	6657	1773	211	5026
49655	40260	34552	25177	25099	24540	32516	43887	58012	39998	1327	41832
892	208	414	298	203	269	319	392	665	531	18	833
36621	17148	21139	23280	20045	23490	21184	23534	35333	30678	633	30217
2908	4331	4535	3571	4357	4948	4083	6933	10543	4579	685	7334
27012	16701	30309	27228	19232	29509	22359	26161	50909	28986	859	41729
4330	3190	2996	3722	3985	4286	4291	5460	7306	5100	192	5240
4978	1963	1903	3071	2312	2023	3979	3005	3808	5014	157	2922
1085	637	532	736	496	656	808	953	1226	645	37	758
4010	2721	3135	3565	2936	3091	3070	3481	5519	4342	90	4364
2200	632	845	926	570	683	1077	739	1130	1625	19	1115
659	236	291	104	189	227	306	369	657	515	16	403
5799	2916	3144	3540	2764	3084	4212	4583	6514	5028	327	4671
0	0	0	0	0	1	0	0	1	0	1	0
476	311	246	609	270	316	454	363	414	506	17	350
1203	418	765	1110	810	865	1301	960	1422	949	50	1373
4	7	3	6	7	6	12	8	9	7	0	6
12	15	7	24	17	26	12	10	26	13	3	12
5385	2254	1993	3265	1912	1705	3910	2756	3415	5445	107	2757
4533	1804	1835	2271	1522	1405	2734	2266	2635	3593	95	2301
621	382	430	167	161	150	281	276	465	414	9	426
3281	1523	1938	2581	2100	2166	2122	2647	3475	2848	88	3018
622	270	244	664	304	381	513	384	530	456	18	387
948	397	434	630	560	594	773	730	933	958	25	737
37	30	37	40	28	52	39	58	97	17	2	52
6420	3555	3984	4114	2899	3093	4550	4215	5919	6255	255	4717
4950	2415	2639	3116	2189	2318	3558	3099	4402	5147	120	3464
1	1	1	2	0	0	2	0	3	4	3	4
2	1	2	7	9	4	4	2	6	3	4	4
20	18	16	51	74	43	44	48	78	65	82	44
6	15	14	29	39	28	28	27	52	34	53	28
0	1	0	0	0	0	0	1	0	0	2	1
1	1	3	0	1	1	1	5	5	1	0	6
3	1	7	2	0	1	2	2	0	0	0	10
5	1	1	2	2	1	2	1	4	2	0	1
28	45	20	88	51	46	46	49	63	60	3	51
299	329	399	652	651	842	408	828	1237	499	56	877
9307	4813	3287	2820	2065	1600	5103	3975	4522	6993	108	3677
2438	1737	1790	2259	1976	1874	1791	2415	3329	2686	82	2474
3820	1013	3121	189	169	258	579	1015	1333	553	84	3044
205	257	256	479	523	644	320	648	909	321	74	554
43	23	44	25	32	27	21	30	42	26	8	51
2	0	4	3	1	1	0	1	0	2	1	5
0	0	1	1	1	0	0	0	0	0	1	0
3979	1275	1365	1915	1283	1368	2650	2022	2495	3588	101	2098
6761	3906	4258	3868	3639	4337	4373	5495	7691	6245	357	6233
108	72	155	229	257	299	95	162	226	123	14	255
25	3	6	5	0	4	14	8	5	50	4	21
3	0	2	0	0	0	0	0	0	0	0	0
29	4	16	0	1	1	3	0	1	6	4	3
1	1	0	0	0	0	1	0	1	0	3	0
12	7	4	0	1	0	4	8	7	10	4	11
3	2	3	0	0	0	0	1	3	4	0	1
34	22	38	4	4	6	15	17	21	30	2	17
2	0	4	0	0	0	0	0	0	1	1	1
814	419	380	4244	3873	3084	2728	2767	3610	4960	78	2948
1010	592	610	225	178	172	562	607	683	729	66	551
888	563	733	11	3	3	267	385	578	2770	69	2473
14	8	2	16	15	7	7	7	11	28	3	18
57	38	37	41	38	43	29	48	53	65	1	34
9	2	6	1	0	0	3	1	2	3	11	5
8	2	1	5	3	0	6	2	2	8	3	1
1	1	1	0	0	0	1	0	3	1	2	2
13	13	11	318	227	210	145	126	154	250	5	134
1	0	0	0	0	0	0	1	1	0	2	0
4	0	3	1	0	0	0	0	2	1	10	1
11	7	10	297	239	208	131	130	146	243	9	131
0	0	0	0	0	0	0	0	0	0	2	0
0	0	0	1	0	0	0	0	1	0	0	0
6033	2756	3227	2825	2108	2643	4272	4004	5935	5796	164	4673
17	17	14	1	1	2	9	11	23	9	3	9
3220	1052	966	3002	1318	1349	2415	1348	1777	3517	69	1534
198	157	188	157	105	129	196	202	323	309	15	296
9739	7739	12709	7728	6702	10331	6612	10001	18244	9467	386	16721
123	64	51	74	55	58	88	64	92	101	5	72
1242	860	992	1281	1039	1119	826	1188	1707	1089	37	1480
42802	26678	27745	26508	26477	25799	31592	35275	55356	43612	976	39425
4129	1645	1597	2833	1863	1763	3071	2357	2995	4204	152	2543
572	499	943	799	879	1028	524	901	1253	617	66	1214
245	487	534	419	859	818	343	929	1410	310	70	905
2384	1296	2276	1445	1462	1466	1469	2241	2712	1466	133	2831
16	10	17	12	11	14	5	20	26	8	1	30
4281	2310	2598	3992	2688	3072	3645	3848	5498	2826	133	4112
9171	5060	4882	5522	4339	4224	6768	6656	9250	9320	240	6863
75	219	269	83	229	322	82	429	702	68	14	596
2	2	5	0	1	2	2	1	2	1	0	3
54382	25936	20244	26619	24007	19342	46967	34758	42072	62433	1326	32025
3	4	4	1	1	2	1	2	4	4	0	9
66	64	81	94	74	78	65	42	85	84	6	75
16	10	13	44	63	97	21	47	58	25	9	55
785	180	313	446	510	482	259	439	585	365	61	778
54	93	96	123	150	185	98	222	327	78	9	152
6	4	7	0	0	1	0	4	3	1	0	1
2928	855	889	2800	2257	2168	3907	2407	3018	4353	180	2389
1013	281	312	867	618	602	1231	686	972	1343	36	772
1284	745	1121	1475	1244	1398	1177	1320	2299	1540	115	1660
2818	1032	2536	9248	5506	8563	3819	4472	7119	2805	379	7511
3508	3434	4362	1141	1336	1504	2772	4236	6195	1927	338	4481
10	2	5	3	2	1	9	6	5	4	0	3
481	464	679	1107	1116	1271	718	1197	1919	570	35	1571
6	14	24	7	2	1	13	14	10	5	0	6
13	18	21	0	3	5	12	35	59	6	2	30
10	1	6	1	2	0	4	2	4	4	0	6
0	0	0	2	2	0	1	0	2	0	0	0
29	7	23	30	15	13	2	11	12	8	0	17
4246	1313	2239	3128	2136	2095	1612	2476	2512	2850	151	5132
205	138	201	354	207	279	139	211	377	247	26	426
10	5	15	1	7	4	5	6	12	23	0	8
5	3	5	0	0	0	0	1	2	1	1	3
641	78	282	6	96	33	6	3	3	36	11	8
264	55	137	14	18	13	11	8	3	21	8	21
39	3	11	6	5	8	2	1	1	6	3	3
11	2	11	54	29	41	14	14	26	30	1	20
21	4	21	32	15	34	17	14	31	22	1	27
7	2	6	6	5	6	4	5	11	8	0	6
2	1	1	2	0	5	3	2	1	2	0	8
0	0	1	1	0	2	1	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
3	0	1	2	4	1	0	0	0	0	0	1
2	2	4	2	6	8	1	2	4	8	0	4
69	11	45	16	9	10	5	12	11	6	5	15
57	45	62	220	173	124	87	132	143	116	3	112
621	224	806	1159	622	1075	523	982	1417	526	55	2203
0	0	0	1	0	3	0	0	0	0	3	1
16	14	16	21	16	29	20	6	14	34	1	14
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	3	0	0	0	1	0	0
0	1	0	5	2	0	2	2	3	1	0	1
1057	204	386	335	400	407	310	350	501	389	52	501
100	35	40	30	18	21	32	28	47	32	3	44
21	3	9	13	8	16	13	7	14	15	1	26
7856	3777	3767	4755	3415	3270	5234	4368	6097	7504	114	4894
9196	6191	9125	5516	4468	5655	7414	7561	13073	8289	241	11430
5314	3095	1893	1696	1888	1397	2994	2602	2572	3614	100	2425
28432	14968	13268	13526	11794	11751	16077	15695	20363	22057	299	16528
7712	5590	5351	6696	6783	6036	9268	9911	13163	10549	624	8992
10	5	12	23	4	8	30	6	16	23	0	9
295	434	392	343	591	373	241	351	410	350	8	284
513	364	629	135	410	337	166	546	662	272	26	723
7947	4643	4284	3655	2840	2965	6498	5872	8237	7362	276	5383
194	132	175	335	213	358	208	254	463	171	13	266
0	0	0	0	0	0	0	0	0	0	0	0
2337	1081	1060	1306	846	952	1755	1218	1956	2412	53	1342
2328	1579	1535	1916	1635	1404	1736	2014	2611	2505	40	2114
2226	1915	2018	2210	1932	2048	2101	3029	4179	2605	164	3015
1832	1516	1692	1608	1687	1738	1588	2332	3430	2153	123	2481
1574	1298	1426	1300	1453	1338	1286	1740	2673	1804	80	1932
3149	1213	864	1703	1104	898	2264	1401	1563	2849	50	1198
4045	1991	2271	3239	2186	2219	3027	2705	4093	4407	74	3274
7289	6153	6033	11588	11231	11888	7505	11910	15801	9564	231	11792
13314	3331	3288	5070	2538	2705	8008	4546	5504	10250	186	4992
2442	947	896	1369	730	907	1361	1127	1402	1584	66	1332
5141	4221	4459	3995	4821	5362	4928	7521	10243	6010	430	7330
124	46	79	90	55	63	50	79	133	131	6	115
69	42	50	22	14	35	87	31	44	52	1	48
40	22	36	6	2	3	41	21	25	24	0	21
3120	1651	2443	964	836	1540	2226	1847	3734	2332	51	2414
20196	6502	7429	9926	7619	7951	11914	9494	13003	14832	467	12444
3078	1422	1070	1894	1436	1096	2020	1649	1894	2922	45	1497
12508	5760	6373	4130	3919	4601	6755	7457	10089	8528	351	7750
1687	554	729	1346	608	652	997	770	1065	1448	35	1087
3442	1678	1990	1598	1169	1208	2107	1844	2820	2687	69	2237
1721	662	637	504	332	399	859	703	1030	1122	51	774
4402	2248	2272	3022	2589	2450	4178	3584	4670	4770	152	3472
10040	5835	8155	7987	6943	8628	6839	9001	14763	9796	255	12474
0	0	0	0	0	0	0	0	2	0	0	0
2622	1452	1183	1831	1663	1126	1724	1967	1916	2325	41	1632
228	215	264	242	297	400	207	387	655	239	25	404
5961	3974	4188	3063	3574	4162	5685	6039	8792	7250	278	6189
543	171	139	329	186	200	308	197	313	438	5	230
96	43	59	19	7	3	37	20	43	92	5	39
1	0	3	8	0	6	3	6	1	1	3	6
2	0	1	8	6	7	0	4	4	1	2	8
1354	1035	1298	3066	3368	4528	889	2338	3770	1445	66	3239
920	813	1028	747	935	1205	828	1620	2278	888	148	1602
2060	961	1315	264	235	237	890	818	1271	1252	24	1059
15859	8904	8210	3209	3176	2110	7987	8057	9634	11257	254	7275
27682	14460	16138	18493	13314	15303	18886	20591	29496	26285	648	23336
3508	1459	1513	2585	1370	1450	2661	2066	2668	3476	57	2186
5304	3198	2733	4718	3530	3797	4618	5391	6546	5815	346	4807
10391	6485	5301	6587	5479	5185	6599	7448	9643	8925	256	8310
2901	735	1080	2343	1512	1577	2025	1627	2230	2984	55	2295
3836	1429	1530	1858	1330	1229	1777	1683	1960	2380	49	1997
261	72	79	269	123	116	149	132	166	173	3	149
1723	806	813	844	604	617	894	928	1180	1178	21	1034
200	113	95	201	111	134	150	178	198	128	11	145
511	303	393	399	310	398	334	446	714	319	35	550
3028	1488	1418	2357	1718	1741	2996	2380	3143	3674	190	2507
3221	1267	1650	1710	1159	1516	1958	1775	2774	2827	47	2204
3159	1172	2025	3092	2739	3371	1942	3005	4048	2055	126	3773
84	25	57	120	74	124	30	44	60	75	3	117
115	17	65	123	84	119	26	37	50	41	8	71
732	369	617	1803	3110	3700	824	1363	2036	307	46	1174
2517	1226	2695	2478	2516	2423	1198	2565	3192	2184	74	4359
290	304	271	257	251	235	227	477	561	356	8	528
288	70	117	85	60	61	69	94	108	123	7	247
5575	2256	1786	2071	1517	1057	3811	2720	2841	4780	111	1955
9363	5717	11062	6155	7264	7760	7460	8329	11876	10091	531	10316
2418	1622	7032	1698	2674	3178	1855	1721	3084	2245	338	3888
2696	932	704	1355	776	764	1559	1071	1354	2076	35	1144
39403	19865	37579	37292	27338	33752	20316	31358	48882	27168	2667	48370
0	0	0	0	0	0	0	0	0	0	0	0
5353	2825	4505	1246	1566	1203	1566	1963	3037	3240	100	2940
82	22	96	42	60	72	62	84	92	69	1	76
503	459	2352	246	514	512	403	186	623	337	75	510
0	0	0	0	0	0	0	0	0	0	0	0
5132	2072	3444	3138	2195	3003	2765	3153	4986	2645	241	5074
2166	505	1023	725	689	811	989	1010	1345	977	124	1673
1572	712	1159	604	539	496	808	975	1100	828	81	1091
62	23	21	1	0	1	22	20	15	36	1	29
1276	617	1050	1018	992	1038	805	1266	1751	813	70	1607
9	6	1	0	0	0	3	3	13	11	3	12
137	75	167	80	79	83	108	153	259	98	7	221
179	36	96	3512	6	372	1058	97	316	26	5	761
8085	5209	8537	12013	10643	14143	4429	9954	16951	6909	895	15124
1	1	0	1	0	0	0	0	0	1	1	0
13	5	1	0	0	0	1	5	1	1	0	1
13	5	1	0	0	0	1	5	1	1	0	1
0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	1
2058	810	1599	4481	3428	3798	1982	2382	3986	1791	123	3546
9	17	20	75	32	55	83	23	59	486	12	56
1176	428	734	763	588	629	386	556	743	813	88	1141
54	16	36	46	24	33	24	34	26	40	7	45
65	15	69	48	18	45	23	22	38	23	4	46
1	2	5	6	5	2	5	2	7	3	0	3
619	111	322	1610	527	707	542	429	715	610	28	758
1130	194	548	3139	1202	1452	857	733	1053	1001	34	1482
942	724	699	207	219	230	306	463	686	500	18	588
202	114	292	1013	491	648	165	449	611	184	34	809
8	11	10	4	4	3	18	7	8	11	0	5
56	22	19	5	6	2	18	7	9	20	2	13
653	442	432	78	99	107	294	307	451	462	26	349
127	21	27	55	25	36	47	31	46	66	6	49
