SRR1566022	SRR1566023	SRR1566024	SRR1566028	SRR1566029	SRR1566030	SRR2773794	SRR2773795	SRR2773796	SRR2773797	SRR2773798	SRR2773799
41	39	65	69	77	80	38	80	124	47	4	86
4689	2550	1978	3078	2039	2031	3262	2755	3149	4303	62	2657
3076	1292	941	2128	1517	1105	1994	1462	1714	3013	32	1473
4	3	3	16	17	7	7	7	8	12	1	7
6152	3799	3515	5200	4256	4346	5605	6638	7854	6552	352	6524
1089	1085	1145	1726	1705	2008	1597	2575	3700	1921	338	2473
12041	5796	6249	7188	6821	7599	7974	10374	13814	10509	686	10528
3796	1649	1736	3180	2028	2062	2518	2247	2852	3388	61	2873
1927	618	734	1504	736	789	1464	793	1231	1886	31	1144
180	102	86	34	35	30	82	90	103	82	4	64
6014	2812	2217	5200	3277	3489	5630	5073	6487	3880	224	3937
17401	10280	12836	18161	15570	17739	18434	21700	32357	17592	2064	22650
4351	1573	2461	6557	2995	3967	3541	3168	5075	4784	108	4762
5524	2121	1803	3530	2220	2030	4418	3112	3712	6159	174	2886
3584	2150	1981	2890	2454	2640	3617	3429	4645	4332	187	3607
8188	4634	4865	7086	5693	5780	6262	6784	9002	8832	168	7135
52	72	74	32	30	42	54	116	166	41	4	96
78747	53567	73085	66763	56792	68544	58533	79977	123986	80476	5472	98026
2	1	2	12	5	1	3	4	2	6	1	9
1437	509	459	1071	543	504	1017	651	825	1349	27	677
1592	726	630	324	288	263	735	671	827	1065	23	675
1487	555	524	881	592	609	1145	832	921	1453	42	751
2280	1121	1496	1319	1414	1271	1387	1946	2147	1687	65	2610
17800	7365	6218	11202	8273	8089	11918	10490	13048	17221	786	10170
8324	3559	3207	6107	3512	3391	5391	4858	5685	7498	131	4953
3480	1212	1341	2169	1377	1469	2162	1563	2245	2883	33	1872
1899	681	897	1251	805	982	1163	907	1440	1560	24	1247
2704	918	737	1597	955	928	1588	1480	1551	1947	46	1142
611	622	733	885	1000	1082	672	1240	1595	716	82	1439
2982	1151	1016	2804	1893	1685	2150	1933	2087	2901	120	1851
62966	41961	52831	60178	48698	58551	48280	63214	95630	67341	3249	77864
5650	2192	1976	3440	2018	1874	3463	2580	3190	4691	81	2820
35871	14123	14805	20352	14038	14199	23367	18599	25121	30763	606	21614
1574	592	587	1452	896	858	1161	815	1221	1602	33	1082
677	600	573	1298	940	895	646	989	1153	866	44	1031
1208	414	300	909	627	556	856	599	682	1019	22	668
5717	1265	2237	7348	5199	5669	4855	3777	5356	5247	172	5314
5607	2224	2742	3335	1699	2199	3762	2759	4219	4930	109	4007
1434	701	580	724	638	617	962	812	972	1056	72	910
2234	819	773	1314	847	758	1412	1020	1264	1949	27	1052
38017	17236	39795	39673	19364	39090	30699	25039	65050	41714	1401	55177
9015	3412	4460	5030	3831	3605	4871	4385	6489	6864	119	5639
780	295	303	454	236	293	443	354	463	503	12	460
1079	304	293	865	395	444	821	419	656	1093	13	562
3028	1072	1145	1488	999	905	1545	1514	1706	2268	48	1583
7584	6460	6286	9656	8108	8740	10567	11145	15025	12600	1733	11247
11928	6223	5674	9097	7951	6652	8231	9253	11005	10830	211	9759
858	287	251	526	277	238	514	337	453	650	11	427
4512	1496	1792	2542	1383	1680	2398	1902	2973	3308	48	2712
3793	941	861	2330	963	1077	2491	1317	1718	3167	38	1335
996	352	331	752	546	525	537	502	689	582	13	646
724	242	207	554	413	377	396	345	479	400	8	445
12767	3874	2988	6546	4273	3691	9905	5281	6772	12554	180	5167
35	10	11	10	17	7	15	12	15	8	0	15
6088	2873	3208	7747	4796	4807	4619	4679	5807	6011	235	5722
1793	729	746	1059	843	819	1125	1105	1455	1228	18	1102
2521	852	905	1247	706	691	1514	1100	1271	1974	30	1224
3844	1803	1567	3168	2024	1946	2731	2478	2972	3817	65	2538
9597	4245	3319	6440	4337	3558	8483	6440	7325	11018	172	5889
9779	3665	2652	5730	3782	2872	7125	4935	5475	10441	348	4283
559	192	179	495	239	170	470	203	302	664	48	233
20451	9621	10542	16800	10983	12733	13811	13395	18489	20271	352	16387
1618	898	1262	838	729	871	914	1187	1800	1277	28	1513
5304	2642	2550	3697	2539	2389	3403	3539	4196	4394	109	3703
1219	621	598	610	292	333	636	625	728	778	44	720
6898	2926	2994	4844	2547	2960	4462	3878	5303	5731	409	4482
5636	2899	3477	2307	1781	1915	2728	2950	4528	3832	128	3864
1569	536	493	1210	613	672	1022	700	930	1367	20	813
6802	2229	2998	8079	4321	5922	5505	4538	7096	5474	127	5636
5856	3201	3211	4348	3509	3490	4454	4662	6255	5806	107	4968
4467	2421	2310	4519	4024	3395	3617	4083	5202	4903	129	4245
3140	1717	1147	1740	1427	1135	1989	1881	2059	2872	49	1814
5933	6768	6619	7730	8066	8753	7176	11924	16093	7434	13653	11660
3831	5880	5497	6097	6971	7436	5692	10632	14074	5304	13627	10030
7979	2536	3789	5111	3729	4024	5096	4388	6159	6987	239	6731
6550	1982	1553	4203	2202	1973	5196	2780	3246	6715	81	2546
2308	1113	1026	1992	1212	1095	1671	1585	1652	2185	28	1706
3910	2397	2596	3493	3260	3047	3025	3757	4996	4182	305	4206
1748	780	973	1511	929	1373	1401	1183	2204	1823	35	1665
632	355	538	804	611	1003	663	683	1362	845	13	1020
33	19	28	17	10	11	20	20	44	15	1	28
27707	9849	9984	15723	10952	10635	16782	13728	17747	24311	309	14970
1	2	3	1	0	2	2	2	4	1	3	1
33	34	40	33	110	75	61	71	111	50	1955	79
39124	16170	14043	24275	17596	16477	30550	24004	30311	40075	3066	23630
17	12	6	5	3	2	5	6	7	4	0	6
4282	1945	2281	17467	12060	14028	7271	8924	10837	8064	590	10240
2558	696	1056	13018	9129	10655	4486	5421	6034	5173	260	7354
5858	2428	2805	5457	3360	3780	4821	4061	5618	5845	126	4531
16	6	3	5	5	3	5	3	8	8	0	10
4415	409	659	6735	3220	3449	2278	1803	2503	3525	88	4028
401	150	216	700	535	439	512	347	454	658	17	524
119	41	66	109	51	76	41	57	73	48	3	70
7	3	4	10	11	22	8	9	10	5	0	6
1448	452	649	1870	835	1276	1363	880	1422	1643	35	1272
5041	2548	3404	7032	4602	5885	4719	4708	7425	6369	137	6405
11318	5390	6227	8874	7587	7629	9822	8708	10864	11300	315	9360
141	49	78	17	26	34	38	44	62	54	5	54
198	53	72	51	61	49	92	59	91	109	11	88
49	11	11	10	9	10	20	11	18	29	2	9
7436	4003	3174	4416	3217	3332	4689	4665	5594	6514	89	4915
69	28	16	219	174	169	125	140	161	155	3	132
4440	2086	2968	7053	5237	5575	3642	5112	6242	4011	150	5611
1937	1204	1549	3794	3321	3827	2046	2847	4072	2128	90	3422
61494	39591	43514	73000	58988	52858	45632	61101	64885	57945	2532	75918
65242	42406	46609	77313	63879	57302	48631	65705	70766	62382	2672	80580
47	22	28	19	15	14	18	31	49	35	1	51
3177	3091	3528	4643	5471	5199	3090	5398	7308	4427	209	5717
7054	2846	3623	6504	4215	4542	4745	4597	6082	6608	180	6157
3804	1998	2723	2883	2465	2436	2600	2807	4168	3074	119	3626
755	469	566	327	436	488	600	668	1097	521	28	803
88	321	395	184	396	491	168	547	948	203	22	653
2489	946	1089	2096	1454	1412	1763	1605	2127	2450	36	1799
424	656	832	767	992	1112	443	1309	2095	711	46	1743
1112	1802	2555	3462	4306	5269	2026	4845	7069	2321	239	6144
3	3	6	3	5	0	1	3	5	2	1	5
1	1	3	1	1	3	4	2	1	0	0	1
9	8	1	10	6	8	2	9	8	8	1	8
44480	27466	36122	26345	35902	35136	38198	44240	62088	46458	1016	39626
6803	3178	3452	7254	6244	7306	8681	7520	9796	8314	142	5099
22943	16513	22622	15629	20592	24029	19412	25939	47748	24786	444	33714
1065	260	265	1081	2218	2233	2236	2854	2624	1175	52	565
1805	800	425	1409	3003	2659	4521	3903	3201	1623	54	599
2802	907	632	5121	6517	5803	6973	6691	5924	3810	75	1854
0	2	2	0	2	2	1	1	3	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0
277	163	213	274	269	382	257	392	565	264	62	382
3646	1019	1291	2505	1081	1562	2265	1354	2181	3193	38	2144
11001	5692	6406	7168	5927	6202	8294	7804	11786	11320	213	8729
1227	1276	1298	1282	1219	1453	1516	2005	3169	1857	146	2414
3246	3543	4136	2277	2698	2663	4020	5443	8481	4936	341	6008
0	0	0	0	0	0	1	0	1	1	0	0
2	4	4	1	4	1	8	5	7	0	0	5
3758	4852	4033	2324	3746	2686	6219	6879	8269	6087	434	6087
347	353	642	1024	2883	2598	119	1583	2025	422	45	1259
2929	1280	1557	2876	2260	2659	2410	2534	4051	3222	98	3402
6012	2703	3366	4251	3050	3607	4235	3977	6482	5850	116	5147
990	620	644	415	535	435	561	766	1104	703	24	875
537	279	539	878	694	951	461	655	1200	563	23	1146
315	64	47	140	107	75	212	123	112	209	10	114
3938	1637	1603	3682	2111	2082	3200	2531	3244	4446	60	2707
4359	2950	2656	10058	5647	6520	5311	7647	9260	4847	360	6407
518	214	236	389	259	361	313	273	414	451	10	360
577	1437	1861	1297	2104	2385	1132	2720	4374	1248	223	3301
3841	1273	1392	3590	2533	2548	3129	2412	3426	4624	49	2735
914	648	752	1616	1072	1390	1074	1602	2083	1125	155	1655
3313	1164	1073	3275	2198	1767	3215	2021	2564	4577	60	1994
18473	7791	8065	13358	8598	9008	12891	11162	15184	17869	400	12619
2514	1057	1013	2015	1205	1079	1731	1401	1742	2458	28	1503
10298	4503	4217	7982	4801	4423	8345	6281	8341	11740	229	6090
34	58	37	18	23	20	44	31	59	31	5	27
518	702	697	955	815	1174	759	1381	2037	636	58	1061
78	43	52	22	19	16	27	29	34	38	3	28
0	0	0	0	1	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
11649	4494	3814	5372	4925	4532	7443	6775	7990	10494	576	6235
1811	433	725	799	562	724	1111	552	1192	1212	26	1071
43227	19196	23586	28622	21972	23848	27667	25552	40284	41368	565	33321
918	327	239	923	756	583	1103	796	834	1246	31	602
21749	9303	13178	15398	12139	15201	15721	14120	24873	23654	317	20165
1916	508	852	1352	782	1352	1714	1048	2048	2055	69	1560
7042	3083	2690	4335	3551	3371	5399	4746	6025	6602	227	4715
2821	1068	998	2050	1287	1230	1904	1384	1944	2702	50	1770
1337	512	445	638	331	344	707	570	652	921	8	602
196	162	132	337	131	211	260	213	323	258	12	231
2098	823	643	963	986	969	1412	1429	1587	1625	326	1161
2174	1841	2129	1737	1711	1877	1764	3108	4086	1480	192	3090
1005	285	472	234	138	100	341	479	282	99	9	380
7720	6417	7036	19043	10859	13970	8697	13534	18411	9279	464	13948
20	8	9	6	15	10	22	23	33	16	2	22
1441	480	405	2277	1215	1141	1500	987	1224	2319	25	1099
22227	9863	17014	59880	23884	36465	22936	25095	42352	27015	1049	40418
3890	1753	1531	3023	1830	1695	2686	2231	2540	3686	60	2226
4278	1891	1722	3203	1929	1838	2918	2400	2818	4019	65	2458
2720	1297	1165	2352	1343	1285	1982	1664	1923	2724	52	1657
1664	1061	1102	1481	1175	1344	1633	1622	2245	1962	65	1982
1938	1897	2511	2125	2026	2482	2977	3522	5582	4011	325	4407
8734	3961	4772	6350	4401	4901	7035	5788	9049	10212	154	6919
4149	1913	1609	4059	2504	2222	3321	2791	3132	4872	76	2616
5184	2286	2336	3218	2385	2245	3583	3137	4198	4833	64	3313
9201	3660	3127	4275	2665	2800	5487	4036	5256	6662	263	4573
9804	3969	3991	6628	4166	4630	7086	5601	7348	9167	283	6300
60	39	47	7	7	2	41	48	62	31	2	55
9549	5146	6171	8957	7546	7520	8521	9707	12562	10994	777	10526
1968	880	873	1750	1452	1292	1984	1627	2142	2315	95	1813
3817	2125	2367	3336	3158	3370	2703	3771	5305	3857	117	4815
16801	8122	9467	17144	12499	12563	15749	13718	17862	18945	372	16298
5873	2600	2813	3877	2668	2592	3659	3298	4475	5041	63	4007
7554	3115	3863	3996	2751	2899	4077	3746	5511	5684	75	4887
1	3	1	7	11	12	1	5	15	3	0	5
1816	626	376	1419	882	612	1468	895	914	2089	23	767
104	39	56	503	446	527	229	286	375	282	9	316
3153	2134	2129	4497	4556	4218	1983	3386	4508	2247	337	4042
2	0	1	0	1	0	0	0	0	1	0	2
5	4	4	17	8	5	8	8	18	13	0	18
1286	816	948	3358	3570	3036	701	1544	2089	1013	88	2319
15	11	7	2	1	1	1	10	10	13	3	8
0	0	0	0	0	0	0	0	0	0	0	0
10	6	2	0	0	0	0	1	1	1	0	0
10	6	2	0	0	0	1	1	1	1	0	1
4	2	0	1	3	1	1	2	1	0	1	1
515	192	321	258	326	303	355	380	283	357	21	841
0	0	0	0	0	0	0	0	0	0	0	0
26433	23335	31239	26642	29986	32416	21566	34571	54067	28226	3518	44216
1419	503	551	978	538	586	889	701	1007	1076	24	925
4991	1595	1655	3005	1719	1904	3058	2087	2931	4322	47	2632
2841	892	741	1484	938	837	1829	1036	1242	2313	37	1078
16602	6234	5720	9654	6993	6982	11448	8837	11005	15325	371	8670
3150	1351	1143	1874	1045	1024	1948	1405	1717	2586	48	1484
12411	4364	3824	5286	3720	3341	9380	5739	6882	11221	320	5286
6454	2391	1821	4363	2751	2442	5724	3536	4132	7634	359	3535
40	32	34	94	95	112	76	93	120	71	71	103
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	2	0	0	0	2	0	3	0
1562	961	973	1687	1088	1257	1302	1472	1951	1788	76	1604
1615	986	1565	2517	1988	2256	1511	2376	3138	1951	68	3020
3617	1654	2156	1912	1586	1600	2499	2565	3585	3341	268	2931
8531	18228	32959	26668	41470	57759	23096	61675	96007	18964	2043	74060
239	23	116	313	118	165	92	172	236	203	9	316
0	1	1	1	0	2	0	1	4	0	0	0
276	173	260	1	0	1	123	120	217	125	0	205
0	0	0	0	0	0	0	0	0	0	0	0
851	1040	1490	880	1403	1936	1020	2295	3495	1181	300	2795
2	5	1	0	0	0	3	1	3	3	1	1
4340	1942	2885	3188	2451	2656	2311	2886	3830	3275	199	5618
10934	5703	5005	10256	7558	8302	8172	10217	12662	7866	549	9212
69	34	24	80	67	72	49	62	97	61	11	73
50	25	34	89	43	25	26	31	45	79	5	55
100	104	91	0	3	1	63	98	101	63	7	82
8	4	11	9	8	3	5	0	8	7	2	7
1	2	5	1	5	5	4	5	5	4	3	10
138	66	96	22	20	26	94	109	144	224	7	169
39	58	61	112	182	172	57	155	230	113	34	241
13	4	6	16	9	16	5	11	23	15	4	33
80	77	103	104	116	125	37	131	223	98	31	200
27	24	34	1	0	1	10	13	29	13	2	29
2567	1111	915	2	2	1	909	550	743	1055	17	577
303	127	151	0	1	0	132	131	135	198	5	150
67	25	26	2	1	0	22	30	17	88	3	43
19	3	6	2	2	0	2	1	2	1	0	4
8	2	2	1	0	0	2	1	1	3	0	1
248	61	97	13	10	6	84	59	95	464	3	257
242	99	110	0	0	0	81	88	112	153	4	134
13	1	10	0	0	0	6	4	4	6	3	8
1789	1428	2100	3373	3087	4011	1910	3717	5578	2467	434	5441
20	14	35	13	22	39	27	34	60	44	132	68
1114	704	1178	2617	2147	2725	1153	2381	3496	1653	118	3612
763	270	416	776	816	769	582	736	764	874	39	1055
1602	549	643	1365	937	798	1236	840	1191	1655	24	1064
1907	662	568	1490	946	921	1447	1001	1300	1998	32	1030
598	310	206	513	354	302	451	428	500	522	22	371
162	106	157	399	333	451	197	506	686	209	68	534
3	2	8	5	8	2	4	8	15	4	1	9
1541	366	494	1	3	3	573	781	889	717	19	1078
596	254	308	716	451	573	464	405	667	521	13	593
7524	4773	3551	7002	7082	5154	5827	6907	7147	7588	132	5849
0	3	3	1	5	3	3	1	1	1	0	1
7	2	2	0	0	2	0	5	2	5	0	1
4309	3224	3506	2742	3014	3408	3075	4538	6199	3545	159	4196
1333	721	764	1424	1114	1254	1374	1802	2249	1141	250	1343
239	101	140	391	283	233	142	219	205	274	9	208
13	5	8	7	8	13	6	4	15	10	9	18
11	17	14	0	0	0	12	29	53	33	7	45
34	11	9	97	96	98	414	403	395	58	8	44
2	0	1	12	8	8	11	6	6	10	0	8
1	4	0	3	2	1	2	1	3	1	2	3
0	0	1	2	0	2	3	1	2	2	0	1
13	1	9	6	9	7	6	3	8	17	2	13
0	0	1	2	0	0	0	0	1	0	0	0
665	670	1314	453	990	1486	742	1517	2854	867	150	2131
2	3	0	1	1	0	2	1	1	2	4	0
1464	853	742	2196	2448	2122	1512	2274	2596	1723	82	2110
35	8	12	16	2	6	10	6	19	25	2	12
5167	2331	3106	5350	6493	7393	5292	5128	7764	5468	275	6743
508	619	531	1103	1256	1665	861	1652	2449	776	82	1503
1149	920	1139	622	856	1130	667	1581	2443	949	160	1947
44	51	53	16	25	42	15	74	155	25	7	77
139942	47788	60630	78444	57418	58331	89510	74750	96082	132143	3001	86279
35271	20224	19719	26218	23604	23071	29430	32129	43660	40180	994	32992
3985	1658	1976	2693	1555	1722	2227	2187	2864	2765	73	2664
1219	629	570	977	668	498	779	826	863	934	21	817
1296	741	1135	3071	2750	3238	1994	2647	4288	2854	104	3398
3882	1054	996	1508	891	984	2301	1411	1715	2992	65	1388
1861	774	2320	2198	690	1259	1420	2252	4444	2379	294	5817
8023	3211	5353	6824	4720	6005	4925	6080	8333	5642	204	9623
41754	20632	29642	35881	21023	27125	29593	29454	47138	38777	2489	41661
3839	4827	6633	4583	7108	8377	4568	10358	15645	5275	632	12201
17268	5342	4988	9694	5514	5078	11276	6629	8267	14669	285	7498
0	0	0	3	2	6	0	1	1	3	0	3
4727	1905	1646	2215	1231	1165	2589	1951	2425	3321	47	1876
3285	1077	999	1459	993	843	1902	1179	1526	2348	47	1411
5335	1155	996	2349	1140	1015	3533	1477	1698	4646	66	1608
3419	861	1022	3522	2051	1962	2969	1682	2217	3990	92	2149
179	53	93	1	0	0	90	59	69	86	3	93
14397	13151	16365	14427	18302	21446	11762	25360	38490	14337	1060	26831
4733	1477	2263	5345	3741	3400	2737	3156	3571	4034	209	5215
2888	1143	1005	2995	1800	1665	2437	1598	2093	3479	50	1693
1	2	0	2	1	1	1	2	1	0	0	1
0	1	0	0	1	0	1	1	1	0	0	1
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	1	2	0	0	1	1	1	1	0
471	351	478	498	413	533	462	777	1049	501	139	837
0	0	0	0	0	0	0	0	0	0	2	0
2	0	2	0	0	0	0	2	1	1	0	1
4439	1381	2756	1987	826	2021	1910	1300	2152	2700	1310	2630
12	17	20	9	4	7	6	11	13	7	3	13
1	2	0	0	0	0	0	0	2	1	0	1
18	8	15	8	11	16	5	11	20	10	3	23
122	64	82	186	97	130	228	132	191	217	17	199
1756	1357	1792	3728	3208	3510	3058	3564	5361	3351	365	3665
2	0	0	0	0	0	1	1	1	0	10	1
105	83	171	363	401	498	108	277	408	194	17	373
150	52	38	61	26	26	66	57	50	60	2	41
30	8	10	7	6	4	15	15	14	18	2	12
114	97	381	23	45	54	38	15	58	54	21	54
4171	1611	1767	4347	2574	2695	3208	2702	3432	4789	139	3295
4164	1154	1344	2501	1270	1379	2855	1755	2319	3596	78	1857
5688	2135	2039	3370	2156	1945	3968	2886	3566	5521	120	2997
2926	1533	1797	1352	843	943	1526	1490	2189	2121	58	1907
12374	8248	7740	7764	4661	5059	8584	9893	12551	11226	433	11229
587	479	920	503	382	393	349	542	787	405	68	1157
6618	3858	4033	5390	3513	3954	4645	5062	7377	6353	191	6146
463	325	572	1132	714	1073	475	962	1389	505	39	1284
38	120	229	203	449	585	70	508	724	83	20	738
0	0	0	0	0	0	1	0	0	0	0	0
4	0	0	0	3	1	1	0	1	2	4	1
0	0	0	0	0	0	0	0	0	0	0	0
10279	4573	4361	1250	1052	1182	4312	4193	5402	8107	476	6507
58	23	40	4	17	12	16	25	21	13	8	10
5	4	3	428	194	281	102	86	111	147	6	121
2168	726	714	1	0	1	715	460	602	934	13	591
14	8	5	27	36	42	15	25	28	22	4	25
2008	652	825	4	1	2	822	613	893	1635	18	1135
881	553	537	4	4	5	363	527	530	2541	57	2114
13519	6528	5551	4631	4007	3542	8476	7716	9058	10377	445	7314
158	94	95	0	1	0	70	70	111	49	7	72
71	32	40	21	22	15	10	32	46	40	13	66
0	0	0	0	0	0	0	0	2	0	5	1
0	0	0	2	3	2	1	2	4	2	3	0
10600	3494	3296	5440	2756	2987	7187	4981	5803	9140	244	4886
2	0	3	0	0	1	0	1	2	0	11	2
0	0	1	0	0	0	0	0	0	0	1	0
4	5	7	10	30	18	7	21	26	6	1	18
6	9	9	0	1	0	0	5	7	5	0	10
4525	1766	1513	1374	849	870	2040	1659	2018	2922	103	1812
889	467	309	336	206	196	411	479	391	614	8	359
2	2	5	4	1	3	5	3	5	5	4	7
6	4	4	41	24	38	21	26	18	19	2	26
4006	2103	2570	5165	3146	3505	3343	3753	5161	4151	167	4486
2421	1252	1493	2080	1121	1467	1525	1595	2396	1942	81	2266
144	32	41	5	4	6	21	21	14	33	10	47
5483	2182	2092	8594	4672	4991	4608	4072	5249	5810	179	4826
11652	5126	5627	7504	5234	5793	7548	6316	8883	10388	142	7930
2529	694	1100	1733	1922	1881	924	1339	1822	1523	181	2265
8759	4267	4680	4475	3108	3415	5343	4803	7316	7288	126	5839
38	32	48	0	4	2	18	56	51	40	3	42
7590	3891	2799	3201	2000	1981	3537	3040	3738	4386	120	3177
8919	6580	5552	7760	8197	7948	10447	11966	15792	11618	650	11425
1653	3616	3708	3320	6241	6394	3709	8162	10977	3360	503	7661
3190	1882	2506	2888	2333	2871	2280	2590	4164	3020	79	3414
3896	1642	1466	3204	2163	2180	3185	2475	3185	4423	57	2598
629	213	330	864	368	424	535	351	599	705	25	521
285	97	149	373	157	175	236	160	251	318	3	225
69	21	25	52	42	54	42	37	48	48	3	48
6237	3387	3216	5944	6656	6112	7548	7727	10151	9654	312	7510
3761	2422	1655	3934	2846	2316	3369	2880	3381	4745	85	2824
17977	7722	8062	14479	10905	10776	14764	12786	18250	20948	409	13685
3115	1290	1158	2895	1637	1796	2607	1949	2554	3336	64	2079
820	373	358	803	469	527	559	573	642	735	14	659
2373	956	726	1994	1453	1188	1919	1473	1818	2782	50	1389
4211	1236	1138	3476	1613	1441	3353	1996	2393	4815	113	1969
5686	2519	2143	3224	2148	1957	4396	2875	3706	5368	75	2934
2090	874	1184	3051	1632	2151	1730	1654	2509	1966	73	2232
4135	1447	2107	3282	1753	2346	3158	2222	3857	4207	114	3105
871	309	414	875	471	530	532	658	850	557	23	643
31627	28279	37544	33465	29889	39516	25109	39579	61484	33040	3907	52076
561	252	240	424	252	276	337	339	401	401	13	335
8111	4618	6172	10647	7849	9538	6504	8161	12209	8358	210	10663
12203	4130	3866	7702	4631	3952	8587	5785	7114	12150	180	5857
2637	844	775	1936	958	955	2140	1223	1550	2525	46	1226
7958	3838	3544	6099	4589	4612	6481	5651	7243	7062	183	5120
3080	1345	1732	2394	1242	1702	1802	1792	2740	2515	44	2343
868	439	640	566	401	515	425	584	914	620	14	762
1157	402	417	1324	784	784	897	751	983	1303	25	933
1353	437	570	2620	1460	1753	1707	1151	1915	2243	20	1552
77	22	22	19	13	13	27	26	26	30	1	26
0	1	0	1	1	1	0	1	0	0	0	0
0	0	0	3	1	0	1	0	1	1	0	0
289	109	127	43	34	40	122	122	155	195	5	132
60	24	16	0	0	0	15	16	17	33	0	18
1518	722	1236	1089	882	1161	1165	1386	2403	1218	100	1921
3782	2465	2227	4581	4113	3230	3379	4518	4961	5319	88	3913
4859	2375	2235	4363	2994	2809	3779	3351	4343	5143	110	3523
7831	3986	5760	7022	4786	5938	5829	5810	10215	8084	139	8274
3521	1498	1241	2451	1400	1240	2485	1678	2072	3590	46	1815
9585	3168	2593	4710	3447	3089	6309	4214	4915	8381	181	3944
1620	566	823	2026	1127	1525	1222	1109	1965	1378	22	1557
100	107	168	143	181	192	131	222	369	123	16	281
0	1	2	3	1	2	1	2	0	0	0	1
836	502	508	640	375	496	635	849	938	701	26	823
4305	2657	2270	4089	2752	2570	3780	3987	4543	4364	182	3632
1171	448	360	637	372	346	755	530	728	1029	16	513
3506	1396	1551	2236	1724	1939	2681	2280	3082	3527	139	2489
4146	1849	2008	2342	1795	1795	2656	2387	3420	3925	62	2572
2579	1054	1035	1545	1243	1164	1794	1478	1952	2230	32	1510
8011	3308	3244	4919	3062	3178	5150	4176	5889	6242	122	4746
9085	3526	3313	8428	5293	4724	8516	5671	7030	12418	140	5563
23768	11949	10069	12717	11014	10314	17950	17325	21179	25099	1384	16452
6833	2731	2501	4202	4003	4093	4787	4229	5716	5121	155	4837
11882	4915	5694	8451	7985	8464	8413	9657	12609	11069	641	11001
2908	1258	1165	2239	1952	1971	2126	1875	2640	2768	98	2288
5	4	5	11	10	15	11	10	13	4	5	9
0	0	1	0	0	0	0	0	0	1	0	0
385	321	486	1026	796	1065	391	841	1225	446	258	1088
0	0	0	0	0	1	0	0	0	0	0	0
180	92	86	61	86	52	85	99	113	94	7	126
1436	798	1359	2561	1928	2408	733	1189	2256	1463	64	2437
20	20	28	13	11	10	19	21	39	15	10	25
10025	7680	6106	9089	8867	7737	7918	10047	11664	10698	317	8642
1044	473	436	746	453	399	621	626	753	960	20	624
629	364	450	476	282	354	346	365	666	507	11	438
1045	577	615	226	178	176	426	446	636	507	10	442
10060	6561	7974	9920	7553	8407	8233	9807	12879	10366	541	13380
3045	2867	3278	2490	3124	3309	3125	4627	7095	4132	136	4909
179	207	199	72	114	119	110	234	370	149	11	248
2827	1697	1510	2833	2429	2040	1973	2437	2649	2909	74	2350
4543	1388	2057	3751	2027	2578	2639	2146	3422	3552	71	3869
6492	2725	3152	4811	2976	2839	3940	3836	4671	4824	95	4950
4437	1615	1944	3998	2130	2158	2775	2500	2886	3137	81	3697
1168	564	434	1025	717	583	880	803	806	1075	18	760
3757	1528	1203	2745	2143	1752	3932	2865	2961	4125	220	2305
6770	3386	3207	5099	3843	3568	5109	4587	6062	6874	180	4990
2317	776	698	2184	1146	1068	1868	1150	1375	2452	44	1224
4316	2550	2448	2774	2634	2412	3143	3345	4569	4321	128	3677
1938	917	745	1761	966	970	1479	1246	1527	2000	34	1205
2622	784	699	1929	980	874	1975	1220	1402	2696	89	1177
45	19	14	20	13	27	27	28	27	12	0	25
5790	2045	1761	3497	2015	2086	4083	2956	3798	5304	108	2743
10263	3691	4882	19435	11110	12758	9345	10251	12215	11077	382	12198
